Insulation_Rating,Outdoor_Temp,Num_Occupants,Home_Age,Home_Size
8,78,4,42,6227
7,87,4,17,5293
6,84,8,60,2923
4,59,6,41,2992
10,60,4,33,4092
10,49,5,50,4838
2,45,2,16,6433
8,38,1,34,6118
2,85,7,25,4776
3,61,3,51,3339
5,64,6,44,3801
5,66,3,33,588
7,73,1,47,4586
2,55,5,29,3373
10,88,2,59,2857
10,71,6,52,2225
6,77,8,28,2593
4,49,8,55,5911
5,69,5,56,6083
5,67,4,57,3025
5,66,9,52,6688
4,77,9,51,611
8,70,1,51,5361
5,47,6,30,6014
7,75,1,25,755
2,45,2,58,5585
6,44,6,15,6380
3,69,10,41,1690
4,41,6,52,5090
3,51,6,41,4458
3,87,2,37,3213
8,57,7,31,6734
2,55,5,45,5442
8,54,1,23,2618
6,68,8,27,3528
4,77,9,19,3793
10,57,10,16,1831
3,89,6,61,793
5,74,2,37,6960
5,39,5,61,787
4,48,2,31,1104
9,43,7,55,1990
4,39,2,48,731
2,67,2,43,1332
9,47,7,61,4511
6,68,10,39,3057
2,67,3,56,5888
4,59,10,41,1042
9,69,7,21,862
10,76,8,37,4549
5,88,3,24,5512
4,88,6,46,3531
2,47,8,26,4574
3,70,4,18,1510
10,71,5,39,3015
3,72,2,61,499
4,67,5,61,2333
2,46,6,44,6068
9,60,2,45,514
6,39,1,40,2545
7,38,7,48,5006
9,57,5,36,2378
5,89,8,52,3957
2,84,3,48,6442
4,63,3,32,1250
2,77,4,57,2351
7,52,2,29,3235
6,87,6,60,1332
8,74,7,52,3061
2,89,7,47,3198
9,53,5,42,3363
6,60,6,29,3333
10,57,2,35,813
9,77,3,59,629
9,62,10,56,719
5,57,10,53,4239
5,38,3,50,3649
9,83,2,60,6590
10,90,6,48,6927
4,40,6,30,3463
2,74,6,22,6786
2,42,6,39,6185
4,69,9,33,2387
5,89,6,18,1921
3,81,2,40,1611
4,39,10,45,6030
5,46,4,20,615
3,78,6,59,6521
6,38,1,53,6535
2,61,6,42,3211
7,65,2,46,3945
5,48,1,58,4796
3,40,9,57,1623
8,65,9,58,5348
4,50,7,50,3394
5,38,6,24,552
2,86,4,39,3472
3,79,5,18,6169
4,49,3,35,5703
3,41,1,57,895
7,57,5,54,647
6,89,2,29,2570
9,57,8,51,6244
10,45,5,25,6003
2,74,3,53,5130
9,67,10,23,2674
10,53,6,59,3271
3,71,9,32,6316
6,66,6,21,2837
8,81,9,54,1005
3,52,7,16,1597
7,84,9,58,4008
8,73,10,28,5122
4,84,1,34,1311
5,39,3,36,4518
6,78,1,32,5186
4,43,3,46,6554
6,81,2,21,2443
8,64,4,44,3284
5,56,2,30,3383
2,77,1,25,2161
9,47,8,25,490
10,88,10,55,2618
6,80,2,31,5154
7,58,6,58,2087
3,51,8,49,6737
7,60,3,45,4721
3,86,3,60,504
4,65,6,28,6774
6,46,4,35,521
4,43,9,29,2392
4,40,2,16,6519
10,76,6,46,1621
3,50,7,24,1420
5,83,7,48,1803
5,86,8,50,6033
4,76,8,47,2871
2,88,4,55,3018
2,42,7,50,1652
8,67,6,55,1132
10,90,1,33,1751
3,64,6,39,782
7,72,8,15,7059
10,86,4,47,3716
7,70,9,19,4319
4,54,3,43,5190
9,59,7,25,3660
7,80,2,22,3174
6,46,2,35,2879
6,82,10,25,2852
7,64,3,39,720
3,41,3,34,6059
10,61,6,54,3825
10,69,7,49,5899
8,40,8,45,3820
10,66,4,18,750
3,62,10,39,6437
2,46,9,29,1936
10,42,1,54,3806
4,41,6,57,2501
7,53,9,32,6398
6,59,3,44,2945
2,89,8,21,785
2,89,7,55,523
6,79,7,51,6503
9,64,2,52,1028
8,83,9,55,1317
5,56,3,47,788
3,56,5,28,1285
6,89,1,50,6197
8,76,4,59,4032
2,68,6,54,4936
2,77,9,52,6195
5,86,2,60,529
2,76,6,31,6711
8,55,5,61,1969
3,50,8,53,1181
4,68,8,44,3883
6,89,2,39,6621
5,42,6,16,6665
10,79,7,48,508
10,49,4,23,6729
10,59,9,51,554
9,53,6,17,1664
10,77,9,53,582
4,89,8,60,5408
6,73,3,28,859
10,63,1,57,3363
8,80,10,39,4452
10,62,1,29,793
3,38,8,46,3228
4,54,9,21,7043
9,66,3,48,1013
9,68,4,52,1683
4,49,8,53,754
2,60,3,21,3424
5,40,7,58,5044
2,71,2,39,6302
7,40,3,26,5500
8,82,10,23,3333
7,87,2,52,4001
8,44,2,30,4477
6,42,4,58,3407
8,54,6,18,4959
2,74,9,42,5248
8,87,4,50,3390
2,78,2,46,4804
10,45,8,53,1735
4,44,7,53,1717
9,53,8,25,789
3,71,3,27,6297
6,59,5,17,581
5,75,5,57,6595
5,88,10,54,6179
9,58,1,48,6551
3,53,8,26,652
7,47,6,32,7024
2,75,1,36,1692
7,48,9,37,2523
4,55,3,26,1339
9,73,3,59,1135
2,40,5,20,1018
4,60,4,47,647
5,69,2,53,6871
5,40,9,51,3143
8,55,9,26,6896
8,64,9,51,717
5,74,2,43,6259
7,46,3,61,4114
6,49,10,44,6947
2,71,7,23,5602
3,39,6,51,1259
7,81,6,49,2705
3,52,5,49,2118
7,66,5,32,4585
2,38,6,41,588
10,49,7,33,3080
6,46,3,44,851
5,54,2,58,3989
8,67,2,47,3564
7,42,1,29,2928
8,42,3,43,5117
2,80,2,53,3015
5,63,2,50,1765
7,74,5,50,3293
8,68,3,26,1141
2,80,2,57,516
3,51,7,38,6379
10,89,7,29,673
6,46,8,54,4611
3,66,9,31,2253
8,83,10,42,2266
2,78,7,34,6967
2,70,10,60,517
10,57,9,50,6663
5,63,3,22,6087
3,53,2,53,4213
10,65,7,44,2521
10,63,1,48,6890
6,79,8,43,507
10,90,8,44,805
5,42,3,16,6560
10,57,8,39,6412
7,52,2,33,617
8,78,4,26,3368
5,53,3,19,593
5,74,2,48,2599
9,82,8,53,2612
2,52,3,45,5242
2,42,7,25,559
3,85,2,41,5676
4,69,1,19,3934
7,85,9,58,6288
4,47,5,19,604
8,75,4,21,1403
3,76,8,23,2050
6,48,9,43,5820
6,72,8,50,491
9,78,9,18,4209
6,78,3,46,1776
6,41,4,20,3140
2,69,3,31,2240
9,77,9,39,6339
2,65,4,51,1416
6,46,1,30,5392
9,88,8,55,761
7,58,7,51,701
2,71,10,58,1485
4,81,10,50,1073
4,90,9,21,6676
5,49,2,19,6969
6,65,6,50,3007
4,85,1,18,3630
4,57,10,59,3893
10,82,3,53,2802
9,88,10,38,5383
8,84,5,50,1217
8,55,10,21,1543
4,54,3,30,6685
5,74,4,15,6510
5,51,2,38,931
9,85,8,33,3463
3,43,2,24,6699
6,59,7,36,3990
3,73,5,55,2386
8,82,7,18,894
9,58,8,52,1098
8,89,10,53,2329
3,46,7,34,601
4,66,9,56,559
10,44,9,46,5507
5,45,5,45,4811
8,38,1,18,4961
9,45,6,57,556
9,55,10,58,3360
5,88,10,43,2866
3,87,1,56,3120
4,47,5,53,2718
6,63,2,50,3430
10,82,10,31,2332
4,61,8,35,5666
5,47,6,52,6167
10,68,8,30,560
9,58,8,51,548
2,75,1,55,6709
5,90,8,43,6111
9,75,2,45,2821
6,56,10,29,3957
7,71,7,25,5317
7,72,3,43,4525
3,69,5,37,3812
2,45,1,46,3676
9,59,8,47,5802
10,49,10,28,6742
7,83,6,49,4906
9,88,1,54,3622
2,71,6,52,709
10,44,1,51,759
4,57,7,28,1102
5,52,4,42,2247
8,78,10,43,630
10,70,4,26,657
8,67,6,22,4505
2,88,5,52,566
8,74,3,43,6113
2,66,2,32,4056
7,44,7,50,738
7,55,2,20,750
9,80,8,34,4630
10,54,7,60,7072
2,61,3,50,4086
5,44,9,42,2875
5,70,4,50,4463
10,89,1,58,1340
7,66,10,53,6426
4,61,2,33,2937
6,43,8,44,6109
2,46,9,48,3196
4,83,2,28,6663
6,77,9,21,1780
9,49,4,57,3907
6,59,8,48,659
10,55,6,19,2839
4,55,10,41,4702
5,43,8,41,2862
5,84,4,45,2299
8,62,3,45,597
9,64,4,40,6226
7,68,10,56,4054
2,78,8,55,6947
4,46,9,50,596
5,42,6,60,4664
4,45,6,45,648
2,79,3,56,3068
4,63,6,27,5978
5,81,1,31,3476
5,45,6,23,5394
4,38,8,57,2083
6,89,4,38,1767
4,66,3,58,1628
4,45,3,48,6863
6,87,7,49,5671
5,50,9,49,3819
9,81,9,27,1670
4,51,2,37,6016
3,48,1,45,2343
4,67,10,18,4863
7,85,1,39,5146
6,63,7,61,1974
2,52,10,21,4870
2,61,5,33,6269
9,50,8,59,3084
6,51,1,49,1772
6,38,6,27,6267
9,44,3,24,1196
4,84,9,45,889
9,38,6,21,6526
6,51,9,39,964
3,82,2,56,6092
4,88,3,60,6426
7,51,6,27,4200
7,65,6,32,1573
4,72,7,23,5751
8,79,5,34,6911
5,76,7,60,1451
4,43,4,24,3295
3,58,7,22,3345
6,66,7,54,5896
2,66,3,61,5834
6,41,9,48,6266
9,76,10,56,6854
3,86,3,32,2140
8,71,2,20,6944
3,52,5,49,6771
4,71,5,61,4994
4,39,1,43,5265
7,54,10,43,4016
9,70,9,57,6609
6,49,7,59,1507
5,66,10,23,5682
2,38,7,28,7012
4,75,2,26,6207
5,61,4,31,767
3,57,7,36,4659
4,57,2,54,555
9,67,8,39,3623
3,62,5,60,3381
5,45,4,36,4412
9,84,5,34,3294
6,80,9,18,1230
8,66,6,30,3037
7,54,6,20,3553
8,44,1,59,754
7,72,2,52,2207
5,51,2,15,4232
3,90,8,53,5427
10,39,5,56,2729
2,71,5,30,956
5,75,2,49,1582
10,49,9,29,763
6,73,7,20,2855
7,82,4,16,597
10,71,10,61,912
2,76,3,18,4145
6,51,7,56,605
8,65,5,45,2856
2,69,10,55,3051
5,39,3,32,731
2,39,1,56,5180
10,70,6,16,751
5,56,7,46,4840
7,79,2,24,4992
2,76,8,19,2163
2,57,4,32,2641
9,73,6,56,5468
3,38,7,60,1099
7,68,9,54,4255
10,63,9,50,2100
8,39,6,28,6633
6,60,9,55,6483
6,62,6,54,3960
5,63,9,25,2857
8,79,2,29,816
4,63,5,61,2591
4,72,7,20,6134
8,42,7,53,3791
8,52,3,20,1108
8,72,6,18,1974
3,39,5,52,4964
4,54,10,47,4273
4,44,10,27,4429
10,80,7,42,2554
6,82,3,59,1814
3,39,9,30,978
3,58,2,49,2777
7,81,9,52,4290
5,59,9,42,3163
10,86,3,34,1283
3,69,7,17,645
10,84,7,48,3948
9,75,10,42,4811
6,46,5,21,5058
3,71,1,50,6775
8,88,10,24,5138
3,85,7,55,2064
4,43,6,18,1920
4,64,2,58,5961
3,45,9,42,928
6,46,4,17,700
6,89,2,21,718
8,80,8,39,5075
9,53,1,18,1743
5,81,7,25,4331
6,53,4,25,3980
5,79,10,47,4459
8,39,2,44,6204
4,88,1,45,5802
7,70,1,37,3929
8,41,3,56,903
10,88,7,25,5624
8,42,7,42,1682
5,79,8,37,3485
5,80,3,31,5721
6,54,5,32,3777
10,81,6,47,6605
10,43,3,44,6873
7,58,4,42,1451
10,55,5,38,3098
4,86,7,30,614
9,57,2,33,5790
8,51,9,44,3868
5,65,3,43,5354
9,81,4,57,3916
6,63,2,35,6135
9,48,1,30,5514
6,66,8,40,3273
3,59,4,46,3739
4,78,1,27,6132
5,64,10,18,6266
6,86,6,40,6619
2,44,9,52,4107
9,54,3,48,3470
6,41,6,49,2844
2,68,7,28,3170
4,88,10,25,4095
6,38,1,52,4361
6,78,6,53,925
9,52,4,56,6260
4,80,9,42,5581
4,82,10,45,5419
8,85,6,31,6501
3,59,7,16,3821
7,40,3,29,6745
8,77,2,54,2255
3,43,10,56,564
2,90,10,24,3600
2,63,2,42,4576
8,55,6,56,652
9,43,4,61,743
3,81,5,31,1487
9,44,3,20,5124
8,51,7,21,4168
10,52,10,54,2829
5,47,10,30,6671
3,41,6,37,2884
3,84,7,35,842
8,81,10,39,1795
5,87,7,42,6625
2,77,4,33,2895
8,50,10,58,5210
7,81,4,29,6231
5,50,3,45,6991
9,51,2,38,6950
2,71,2,49,781
6,83,3,57,6841
7,54,5,46,2533
8,66,8,57,3083
2,47,9,27,650
3,48,9,43,1783
10,74,8,54,2436
9,76,2,50,4816
5,50,4,32,6389
8,69,3,37,3291
3,66,2,48,998
2,84,6,45,1584
5,52,2,50,5721
5,67,7,17,2541
5,65,1,58,2195
6,38,7,48,2351
10,60,2,25,607
8,74,1,42,5361
8,61,2,35,708
6,83,7,18,3240
4,38,1,44,6506
9,63,1,51,6895
9,38,9,54,1112
4,76,3,29,3059
7,47,10,50,6331
2,40,1,52,4015
6,78,6,26,2361
7,41,1,39,3947
8,49,8,23,718
2,65,3,57,5140
2,47,2,51,551
2,77,5,60,589
9,84,1,58,3022
4,90,7,49,1391
4,48,3,55,4008
10,46,1,54,3167
6,44,6,52,3570
7,67,7,16,6901
10,56,2,23,5274
7,55,1,45,5537
10,53,4,56,1210
10,62,2,30,766
5,75,1,58,753
8,50,8,39,1355
4,81,7,46,1946
3,78,6,52,5476
4,43,10,44,6713
10,52,8,61,6374
2,40,10,24,6390
9,53,5,40,3627
7,42,4,32,4174
10,65,6,53,2971
9,82,4,17,775
2,62,7,57,6152
4,42,2,25,1771
9,67,6,19,3886
9,79,1,48,3165
7,69,7,31,7017
9,41,7,54,1609
9,63,4,52,2993
7,60,8,35,3428
7,76,3,19,3394
8,44,5,39,3993
3,63,6,18,1589
9,71,10,28,1153
10,58,8,51,5674
10,63,4,24,6230
3,86,7,35,3202
4,67,7,15,6004
2,69,6,25,619
8,42,6,49,4458
6,52,7,50,6555
7,57,10,47,699
5,43,9,28,2979
7,72,9,51,4654
4,80,5,50,3279
6,55,5,52,1828
5,59,7,31,4612
9,87,10,55,731
7,72,4,17,4359
4,60,4,61,4331
3,81,1,48,3205
9,88,8,37,3764
2,60,5,46,4217
4,84,6,28,1962
2,58,2,50,3579
2,81,5,25,6359
2,63,10,48,4085
2,76,8,23,1318
8,38,10,55,611
4,58,6,50,5220
9,72,3,50,5784
10,68,9,41,524
7,71,1,23,2196
6,54,3,42,2712
10,47,4,43,1955
3,64,7,29,5460
9,53,1,54,2619
9,56,6,56,1029
10,64,2,29,1956
7,68,6,56,3753
8,78,6,45,1661
3,53,6,61,1194
7,68,8,40,4457
3,61,1,50,789
8,47,4,44,2281
3,75,8,39,593
9,44,4,27,1656
7,67,10,45,3654
2,43,8,33,5389
7,90,1,34,6576
9,49,2,57,1556
9,68,8,58,3000
3,57,1,58,3087
3,58,5,50,4420
3,73,2,41,1896
7,65,2,26,698
6,89,1,28,6692
9,56,2,50,4178
8,42,6,31,709
3,38,9,23,4837
7,73,5,52,6722
7,40,5,43,2961
6,89,8,15,3427
4,74,2,59,3605
9,89,5,27,2980
2,88,2,28,547
6,76,10,54,6725
8,40,5,55,6728
4,60,7,46,6931
3,60,4,52,3431
4,61,5,31,607
8,43,10,29,5388
2,58,5,58,2589
3,63,4,43,5313
3,90,10,47,6874
3,85,10,39,4046
6,74,5,40,6859
4,41,6,55,6682
7,87,7,59,6171
10,66,8,23,2986
5,67,6,53,524
8,76,4,59,2502
4,88,4,27,5219
3,67,3,33,4272
2,67,10,20,4321
10,56,1,18,557
8,73,6,57,5664
10,82,8,50,3765
3,75,6,34,5019
2,88,5,53,925
5,68,1,46,563
5,86,5,39,5536
3,50,3,57,5988
6,74,7,47,3078
4,68,10,37,6682
8,45,6,16,3537
10,45,2,57,1034
6,87,2,23,6836
8,51,6,40,5318
6,71,2,56,6294
10,47,8,48,3003
8,39,5,47,6181
6,90,7,44,2279
5,83,9,29,2574
3,57,3,17,6596
2,83,7,50,4269
7,72,9,21,500
6,49,1,23,620
6,70,2,36,5188
6,65,2,39,6069
3,59,5,50,1527
8,40,8,59,5478
5,87,2,50,1542
10,63,4,29,4041
3,49,2,21,526
3,78,10,37,624
6,73,1,32,1586
2,43,2,22,2708
7,53,2,54,3151
7,90,3,24,2252
2,78,5,59,2484
8,65,6,43,4985
10,38,9,57,6197
4,64,2,36,1105
4,84,4,59,6531
9,60,8,49,752
6,62,10,55,666
3,83,5,38,1158
4,38,10,58,6910
2,75,3,15,1826
6,73,2,22,3513
6,71,3,41,4791
7,59,8,24,2729
2,45,7,37,618
6,76,10,30,5855
8,52,6,45,6765
10,43,1,59,1587
6,44,6,54,3145
9,57,10,55,5326
2,57,9,58,4159
9,56,9,53,4018
3,79,10,51,3718
5,80,1,51,524
7,85,6,23,2309
7,86,6,45,3468
6,90,1,42,827
6,40,9,46,4882
4,86,10,21,2420
2,59,1,41,3603
4,63,8,44,6056
7,52,2,54,1274
5,66,7,39,6961
2,89,9,27,2989
7,85,6,46,533
7,52,3,53,4179
3,74,2,52,6838
9,45,7,58,6393
5,55,3,49,1498
7,58,5,22,2191
6,43,4,49,1159
6,40,4,56,3549
2,88,10,47,5612
9,74,7,42,4702
10,60,1,56,4409
4,72,3,43,1358
3,61,3,49,6588
4,79,4,59,6144
3,52,6,50,670
4,69,1,53,2293
4,73,4,26,4887
9,53,1,33,750
6,44,4,40,3628
2,63,7,48,1248
10,63,2,54,3157
10,70,6,24,601
5,90,1,49,5157
6,66,4,45,628
7,47,5,44,2474
9,84,8,56,793
8,70,6,53,1976
7,47,10,48,3787
10,80,9,61,3378
3,76,9,27,2384
5,64,1,23,480
5,60,7,56,3544
7,51,4,15,4929
10,70,4,47,4687
9,77,4,39,1682
5,59,9,42,6384
8,82,7,28,1884
2,68,1,41,674
10,39,7,21,3605
4,53,2,26,4017
6,55,9,51,5813
9,61,8,22,1042
2,40,3,55,5546
8,64,1,47,4712
5,45,6,43,7075
9,47,1,26,2784
3,58,4,22,5932
2,72,5,46,2525
7,69,5,55,1873
7,44,8,52,3838
9,78,9,43,3321
7,47,9,51,3318
3,65,5,38,2764
10,73,1,49,2259
7,76,10,39,5723
7,55,6,42,3317
3,87,1,19,3757
9,39,6,50,6066
8,88,7,29,5090
2,51,1,54,5681
4,61,7,36,6281
8,57,5,42,6303
4,51,8,49,1264
8,54,2,31,4957
7,61,8,19,3788
5,72,5,54,683
6,66,1,37,844
4,71,1,59,6828
3,73,7,56,2296
10,77,8,37,3097
4,52,10,23,3811
10,66,4,23,2459
7,64,8,50,2420
4,77,8,27,1226
9,84,3,50,647
5,55,7,27,2675
4,80,9,39,1727
4,38,9,50,2980
5,73,7,50,5182
10,73,2,37,3672
2,89,6,57,6355
7,38,9,58,6142
3,45,2,47,4355
8,48,5,36,6641
3,70,3,41,716
10,61,4,45,3852
5,89,3,46,2402
4,75,5,30,4748
9,50,4,55,2715
6,67,5,43,6639
3,51,10,39,4763
3,51,4,37,6701
9,44,7,53,5967
9,82,3,27,3861
5,46,5,49,606
3,42,9,52,1973
9,68,8,28,5381
5,77,3,38,5965
7,48,8,40,2837
5,45,7,16,6376
2,48,5,27,5052
10,63,4,44,7077
4,40,3,51,6067
6,51,8,31,1333
3,87,3,45,3111
2,63,6,44,3091
8,72,2,41,3660
6,45,7,53,6428
6,83,3,38,6543
3,68,8,60,4017
10,69,5,53,5350
4,48,7,52,6994
7,76,2,50,1778
6,41,1,42,5227
9,39,8,16,4368
3,84,1,39,6130
5,53,3,24,496
3,74,9,42,5844
4,63,4,24,5419
5,50,6,19,5693
8,82,8,55,4707
2,45,10,49,1469
7,83,6,47,2599
10,43,6,56,779
10,53,3,54,6748
7,40,5,19,6074
8,83,7,59,494
5,67,7,55,491
2,38,2,45,4189
7,89,8,47,2455
9,51,8,25,5653
3,75,10,60,6063
3,85,1,44,3379
3,45,10,49,4898
7,45,10,44,1889
6,76,3,61,5112
9,62,6,55,792
3,85,6,26,3680
6,38,5,39,1936
9,40,9,31,2974
2,53,5,49,4841
5,63,8,56,4393
9,46,1,51,1809
2,75,10,51,4223
9,53,10,40,4408
7,76,1,47,1251
5,62,2,52,605
10,66,2,34,2400
10,57,5,47,531
3,40,6,44,613
10,78,2,45,1630
8,75,3,61,538
7,82,10,56,5859
2,80,3,47,3087
2,46,9,32,2041
3,61,7,41,3646
10,90,3,24,4592
5,80,6,31,6205
5,50,7,58,6995
9,76,3,45,6796
10,58,9,33,579
10,75,6,52,3133
2,46,9,34,6344
9,60,8,49,2976
4,56,5,51,817
10,84,4,24,759
2,71,9,34,610
3,46,1,60,2170
5,59,8,58,2663
3,72,7,48,4164
4,51,9,28,4144
2,70,3,53,1424
4,63,8,16,6498
6,88,3,44,4393
3,73,7,51,3669
2,45,8,46,3523
7,40,10,56,5771
2,45,1,18,585
2,62,9,58,6128
10,47,6,43,661
9,81,7,60,1585
7,52,7,42,2748
8,87,2,57,3427
3,76,7,57,1061
4,48,3,38,5430
7,90,2,54,2936
10,57,1,61,1291
10,42,1,42,4806
9,40,7,53,4500
5,54,5,42,5846
4,76,2,21,761
4,89,6,54,538
6,87,4,37,5386
3,73,1,20,3348
10,46,5,23,5078
3,39,7,54,5548
2,84,2,55,3915
5,87,6,55,3169
7,60,3,43,661
10,56,2,36,2868
9,41,2,43,4458
5,75,8,37,778
6,72,9,23,746
2,79,4,43,4419
8,79,4,48,3744
9,72,8,59,776
6,51,1,52,1261
10,62,6,30,6539
7,57,5,41,6826
8,79,6,40,1891
3,65,10,22,1581
8,90,2,29,6366
9,87,4,22,3268
10,81,1,57,806
3,87,2,57,3644
8,71,6,43,4654
8,74,5,36,3133
9,67,2,38,5993
8,52,6,19,1296
4,38,6,20,2498
10,54,8,59,5028
7,80,1,23,5541
3,87,1,30,882
3,80,1,59,1632
8,45,2,20,762
6,40,1,49,1567
10,82,8,32,2492
9,47,3,16,615
10,79,7,30,1457
6,43,10,56,3784
10,86,7,58,2769
3,86,9,27,6358
4,87,6,36,2906
5,38,8,19,5934
7,81,10,41,771
2,38,3,37,3052
5,78,7,57,5083
3,88,6,28,5405
3,40,6,46,5691
5,78,8,23,1211
8,67,5,43,977
6,40,10,51,4489
9,60,2,43,756
5,65,5,59,563
4,43,3,54,3289
9,60,5,61,3085
6,77,3,46,2075
3,40,6,50,2694
7,68,5,32,5874
3,56,5,28,588
5,81,8,51,6303
7,70,5,44,5401
10,86,3,56,2577
8,77,1,46,1547
10,75,6,49,5834
10,67,6,31,589
9,80,9,19,3488
6,43,5,57,1083
4,87,1,52,4068
7,58,3,37,540
8,90,10,50,3401
2,72,3,49,4430
6,53,5,45,4112
7,85,7,16,3124
6,71,2,50,6229
8,80,7,17,6311
8,80,8,31,700
9,47,1,60,7014
10,49,7,18,4356
5,53,5,44,1186
2,86,8,59,1067
6,65,9,48,3639
7,63,2,58,579
2,53,7,52,687
7,47,3,44,6545
9,48,2,56,2318
6,85,5,49,689
8,65,1,25,4081
10,50,2,32,1421
3,69,4,57,3429
5,58,9,25,6841
5,49,10,52,1665
4,50,3,57,1017
8,79,8,27,5956
2,75,5,24,2702
8,70,9,51,655
2,88,9,58,3893
2,45,4,16,5626
7,61,4,50,4734
10,78,1,33,2087
9,56,5,55,2641
8,51,4,23,546
2,71,6,48,6200
6,75,7,33,2405
2,53,5,32,4211
7,64,5,24,5586
4,89,1,60,547
9,66,1,55,3295
7,74,3,52,2991
3,71,9,54,720
10,70,10,51,5498
2,70,6,18,5636
7,84,7,47,3380
3,79,5,43,3351
2,41,8,17,1059
10,50,10,48,4065
10,66,4,56,5760
5,75,9,40,6140
8,76,8,19,736
4,90,5,31,5145
7,81,5,51,929
3,54,1,51,1763
6,76,10,61,1726
7,84,5,53,6922
6,38,10,29,5857
5,81,3,40,1222
4,58,5,19,6059
4,51,9,60,1110
2,60,3,59,3027
3,40,3,46,1789
3,57,1,33,3817
4,60,6,50,1477
8,69,9,26,2530
3,52,1,49,552
10,66,1,56,3209
4,46,7,53,6278
5,89,1,48,6578
3,66,9,27,3184
10,81,2,60,2731
4,47,8,53,2040
10,76,1,17,1082
5,59,6,47,2787
6,49,5,53,2709
4,52,9,35,5312
2,46,8,28,3376
8,49,7,18,1616
10,43,1,51,4347
4,38,1,44,506
4,63,6,52,4813
9,70,3,48,494
4,45,7,49,2901
2,45,10,53,6935
6,46,6,21,765
7,57,6,53,3930
10,43,8,49,4333
6,46,1,51,1173
3,52,4,25,1279
5,78,4,24,6519
5,89,9,37,2669
8,83,8,34,6508
10,85,1,44,4772
10,61,9,51,1896
6,41,3,60,659
2,90,4,38,2337
9,86,9,54,2276
10,54,7,60,6775
3,74,9,42,2458
9,74,3,32,3979
4,47,4,51,5093
8,38,9,37,1391
2,79,10,22,4885
7,61,9,58,2907
5,63,2,43,4330
7,39,5,22,704
4,89,2,29,3546
3,83,1,37,3894
2,73,7,60,5935
10,83,6,47,5456
10,76,6,33,641
8,48,1,54,3686
10,48,1,38,3439
3,57,4,58,3810
5,81,2,51,4118
6,53,10,36,5064
2,86,8,43,5324
2,79,6,21,2859
10,86,7,28,534
5,41,6,57,3165
8,83,5,43,4277
9,46,1,20,1648
3,82,3,22,1778
9,58,10,50,1023
9,62,2,52,2943
4,43,9,52,6144
3,50,10,47,3110
3,75,9,36,1203
2,51,10,51,1676
4,75,3,50,5382
3,88,3,23,3166
8,70,9,38,7014
2,50,3,60,1565
6,70,5,38,4524
2,66,7,50,6492
5,70,7,50,2496
3,90,9,58,6624
9,79,2,49,613
8,42,10,29,6533
7,69,7,57,1310
9,82,1,52,6243
10,51,3,23,3686
7,46,4,43,4781
6,65,10,39,6647
8,78,2,19,1662
2,76,5,27,3675
10,79,5,19,5771
5,70,8,40,1434
4,89,6,24,4909
5,83,3,30,3956
2,82,1,44,5243
4,63,3,45,3031
8,41,2,51,1544
5,44,2,55,6611
10,57,2,51,1516
5,50,6,58,5015
4,69,9,22,806
4,89,9,54,5599
10,60,4,34,3856
2,55,2,18,6821
4,44,10,51,2618
7,67,6,49,507
4,75,9,40,536
9,70,6,52,1665
6,38,8,59,2527
3,50,9,46,738
5,61,10,43,4038
3,86,7,49,4136
8,49,8,46,2339
4,51,6,54,5275
5,83,4,51,6795
3,77,1,52,3154
3,56,5,53,4254
8,83,10,54,2600
10,86,7,37,6715
5,50,5,48,756
9,64,1,36,2015
5,40,2,54,595
6,41,7,45,928
3,44,9,57,711
5,74,2,20,6828
10,89,10,49,3048
2,42,7,35,712
9,71,2,59,1516
8,45,3,42,5358
3,68,4,52,543
4,71,3,60,5453
7,84,6,56,1675
9,72,1,38,1092
2,60,8,16,1274
2,76,4,21,2406
5,50,8,52,1327
5,75,8,18,4087
5,41,4,41,5228
6,63,6,48,4073
3,67,2,52,3317
4,39,10,56,6909
2,82,6,59,4361
7,78,6,24,5978
5,56,3,43,3350
2,41,5,37,5070
9,42,6,25,562
3,46,10,50,6785
6,69,2,34,2032
10,74,8,24,5576
2,44,10,27,663
7,60,7,56,1360
9,52,2,51,4656
4,44,2,39,2264
4,59,1,45,2910
5,55,6,23,689
3,45,5,46,3875
4,81,4,50,6256
7,74,4,16,4136
9,52,1,15,4278
4,70,1,41,2791
7,84,6,52,1576
7,64,3,46,6244
8,84,2,37,740
5,60,7,56,3015
2,61,10,32,5743
3,73,7,57,4042
9,72,4,59,4401
3,90,1,27,1729
10,86,1,30,4475
7,75,6,20,2714
7,74,2,40,6462
8,88,4,22,667
9,48,6,34,3411
5,50,1,53,3003
8,65,3,16,3963
6,61,2,61,1864
7,46,3,47,2338
6,40,2,32,2924
10,62,8,57,2937
10,48,7,35,1618
3,57,10,32,636
7,56,4,27,1690
3,39,10,55,680
3,63,3,55,4445
4,87,2,18,5340
10,73,7,49,6695
5,56,2,26,6999
10,65,10,60,5722
2,84,10,40,3722
3,74,10,31,802
9,40,6,55,574
8,89,6,35,2173
5,77,3,52,4173
10,82,9,52,2539
2,60,9,30,658
2,77,7,18,719
10,50,9,60,7065
9,60,2,27,6258
5,63,7,46,660
9,88,10,27,5049
4,74,10,28,6405
5,71,10,60,3353
3,78,10,42,6627
10,57,10,41,7055
4,67,9,25,709
5,58,8,49,6633
4,89,6,50,3152
