"salary","age","elevel","car","zipcode","credit","brand",,,
79115.9205,25,0,1,4,56019.31727,0,,,
99103.25343,41,0,20,0,97506.10551,0,,,
62006.48109,78,2,3,0,41226.30572,0,,,
47250.24237,77,2,5,6,340356.1308,0,,,
86156.25961,55,4,17,8,388536.0559,0,,,
46404.9763,40,4,7,2,299239.7201,1,,,
52474.30748,58,1,8,8,436137.7074,0,,,
63006.39649,28,1,3,8,106846.6734,0,,,
134176.4193,24,1,14,2,445506.6003,1,,,
145087.5398,47,4,1,8,378449.2275,1,,,
63263.97832,46,4,20,5,371157.8427,1,,,
32861.47742,79,2,7,4,173131.0746,0,,,
105840.6147,27,4,8,7,121224.9554,1,,,
44653.34308,50,4,13,5,470271.9961,1,,,
117970.8661,69,1,11,5,205974.8183,1,,,
121412.3944,35,0,13,3,283995.6557,1,,,
146991.9827,70,1,1,0,391207.7223,1,,,
48105.82231,55,3,16,3,301857.2636,1,,,
78797.88516,43,2,4,0,365135.2788,0,,,
118175.4937,57,0,9,5,61755.75483,0,,,
100430.1526,65,3,4,0,236739.1498,1,,,
109141.4811,55,3,6,1,65259.17481,0,,,
34195.95595,38,1,20,3,396629.5997,1,,,
81771.68636,55,0,10,7,418905.1934,0,,,
65490.11227,34,4,8,0,408459.1798,0,,,
89826.34192,59,2,17,6,38191.06598,0,,,
59086.47647,41,1,16,1,135392.4162,1,,,
56582.63636,77,0,17,6,378077.6784,0,,,
47018.64364,56,0,3,4,141197.62,1,,,
111680.8486,24,0,2,4,347092.333,1,,,
125674.1129,43,1,13,8,295824.5927,0,,,
85690.69008,22,3,20,7,8842.163672,0,,,
102735.0319,34,3,10,1,471466.6184,0,,,
72238.88302,67,0,15,8,236900.9299,0,,,
75175.22366,33,3,10,0,175401.6685,0,,,
29206.28278,75,3,16,1,202045.5949,0,,,
91553.90134,75,4,4,3,454829.525,1,,,
56229.05436,26,0,17,3,195650.035,0,,,
69067.56541,59,3,3,6,118437.2118,0,,,
20000,20,2,15,5,63123.78797,1,,,
46576.72464,77,1,17,5,290451.6266,0,,,
70667.09562,25,1,5,3,455738.0393,0,,,
63244.56942,40,2,7,2,155001.5929,0,,,
100785.0901,40,3,17,3,35589.09393,1,,,
37772.96568,73,4,13,4,113676.5437,0,,,
85494.2231,68,4,10,0,330220.7086,1,,,
70013.91375,52,2,2,1,199401.8709,1,,,
144383.2662,69,3,8,3,473996.2451,1,,,
44417.50134,35,2,15,6,351521.7671,1,,,
101165.1551,67,3,4,2,500000,1,,,
98493.56343,70,2,1,5,454138.2123,1,,,
103431.4082,57,0,13,7,77365.43465,0,,,
126337.3942,38,0,19,7,477479.9274,1,,,
88339.04721,40,2,7,4,424709.2531,0,,,
86745.47997,69,1,1,3,270849.6615,1,,,
64286.8601,55,0,14,8,406534.3124,1,,,
72130.59871,80,2,19,2,200612.3631,0,,,
120631.19,77,0,18,1,234425.7199,1,,,
132847.4162,59,2,14,3,418344.6691,1,,,
134880.7715,79,3,12,5,99831.22052,1,,,
133470.3247,67,4,2,4,201075.6085,1,,,
84944.89893,28,2,17,5,213684.0042,0,,,
97401.11992,37,1,4,0,153701.7144,0,,,
44204.18154,24,3,19,5,343063.3855,1,,,
26469.75718,66,1,2,5,0,0,,,
91035.5063,53,4,5,5,112484.6534,0,,,
20000,77,0,20,2,253754.7115,1,,,
62487.8745,73,3,9,3,97114.63562,0,,,
103886.7728,79,0,13,2,151861.8402,1,,,
98970.09339,70,4,3,6,411322.8009,1,,,
115150.2144,34,2,10,2,46063.67929,1,,,
33977.8342,46,3,17,8,93179.22373,1,,,
137774.8243,30,1,20,7,500000,1,,,
117047.3978,28,2,2,6,4483.056536,1,,,
124751.8636,46,1,15,2,307971.7701,1,,,
108492.8347,56,3,19,4,391474.1501,0,,,
131570.9508,52,0,17,0,73807.13588,1,,,
93480.67705,62,0,16,7,208285.0291,1,,,
118226.8182,71,3,6,1,386631.1129,1,,,
84283.82166,40,3,16,7,113956.0616,0,,,
75052.44722,40,4,2,3,206744.8375,1,,,
20000,70,2,5,6,461232.6679,1,,,
64540.86891,20,1,4,0,294264.5322,0,,,
133938.7191,73,4,17,6,492618.8107,1,,,
109374.3811,54,2,7,0,3412.160227,0,,,
48551.06641,39,1,18,5,175388.5289,1,,,
66921.77067,33,2,18,4,204950.0758,0,,,
77389.38694,29,2,15,7,369061.3486,0,,,
89184.08146,42,4,13,7,246411.5919,0,,,
121735.5422,26,4,10,1,373514.4802,1,,,
21359.89158,42,3,19,3,332893.521,1,,,
116878.6044,34,1,9,0,90857.37122,1,,,
114157.4705,33,0,15,8,328350.9964,1,,,
75147.59743,80,1,19,0,500000,0,,,
20975.30172,23,3,7,6,238601.0342,1,,,
123342.4804,47,1,13,4,256838.0626,0,,,
142671.3918,28,0,13,2,480029.7775,1,,,
25358.58244,23,1,16,0,57716.05784,1,,,
134783.8998,23,4,7,2,441369.5884,1,,,
71161.18136,48,2,14,5,404608.5655,1,,,
144606.9184,36,0,16,6,210526.9323,1,,,
31040.58841,45,4,14,4,83877.99663,1,,,
32045.27552,41,3,3,7,185192.7438,1,,,
143694.3221,46,2,19,4,335187.1537,1,,,
122082.2275,51,4,6,2,143505.9243,0,,,
136238.7174,51,1,10,6,334827.8805,1,,,
20714.30434,67,0,6,5,94073.28415,1,,,
73495.83973,35,2,2,2,258701.3644,0,,,
98383.98552,59,1,5,4,239965.5616,0,,,
109015.3841,70,1,16,2,382215.8565,1,,,
75298.11902,62,3,19,5,111770.6336,1,,,
120179.1577,62,4,17,2,202643.5028,1,,,
22586.83296,22,4,13,1,467685.5217,1,,,
113388.7274,72,0,16,5,430793.4151,1,,,
132747.5062,38,3,6,4,37775.53026,1,,,
69133.79846,78,2,3,1,104982.5234,1,,,
71637.65957,48,2,19,1,4633.82445,1,,,
92976.13895,80,3,17,6,76533.12288,1,,,
45736.93397,20,0,5,6,492482.7887,1,,,
87496.25733,67,2,5,6,58074.12025,1,,,
79785.62811,53,2,5,6,288187.6041,0,,,
71530.08928,61,1,4,4,211495.1779,0,,,
141259.6632,61,1,14,0,236394.1561,1,,,
111416.463,32,4,4,6,276142.3662,1,,,
26058.15405,35,3,5,0,427370.6718,1,,,
101565.3294,71,0,17,4,321305.5014,1,,,
98966.72564,72,2,10,6,141537.7239,1,,,
110458.0817,48,3,14,7,278017.6941,0,,,
80468.79084,50,4,8,0,28321.8163,0,,,
44423.59944,52,1,6,4,285479.5325,1,,,
87107.14751,53,1,2,8,341825.1301,0,,,
150000,40,1,11,1,237528.7037,1,,,
96787.44045,22,4,19,5,425885.8895,0,,,
127835.847,69,0,12,7,255472.586,1,,,
118392.3467,79,1,9,2,127936.1893,1,,,
120667.6238,64,3,12,0,418688.0956,1,,,
133292.6651,25,3,15,8,271313.5485,1,,,
39098.39041,76,0,9,4,359015.322,0,,,
143589.6104,44,1,4,8,46215.87619,1,,,
89560.13496,65,1,17,8,395558.3925,1,,,
22729.38445,74,0,15,6,168961.1028,1,,,
118820.5406,29,1,13,6,416071.9496,1,,,
81868.92329,63,0,6,5,251368.6949,1,,,
27882.76118,35,1,3,3,276479.2528,1,,,
46912.26486,25,4,16,8,377083.1277,1,,,
28467.7942,67,0,9,1,147779.3445,1,,,
101537.1003,34,2,16,5,315785.1629,1,,,
110344.9259,80,0,5,6,221952.3953,1,,,
43065.48481,39,0,8,8,101437.1137,1,,,
27297.51109,55,2,18,2,23465.69089,1,,,
143150.7736,21,0,19,0,178031.7876,1,,,
89186.63739,37,2,3,3,229216.1607,0,,,
111285.059,75,3,1,5,423776.8798,1,,,
105210.6447,62,1,17,8,220308.0716,1,,,
124978.5379,46,1,11,3,418219.8397,0,,,
59849.42609,77,3,12,8,324355.0058,0,,,
143519.4767,46,2,20,3,180084.0921,1,,,
143821.8738,48,0,8,8,180542.2459,1,,,
35302.23412,80,1,1,0,400167.5599,0,,,
109001.0522,65,1,7,3,147555.0529,1,,,
45099.36943,53,2,12,1,388165.5885,1,,,
87952.01927,76,3,8,1,17177.17612,1,,,
64426.01789,80,1,10,1,401866.6974,0,,,
23246.84249,47,4,5,5,112961.0033,1,,,
111931.0839,61,2,15,4,288977.1223,1,,,
90344.54718,31,4,2,6,465250.1725,0,,,
149228.9922,29,0,12,7,201615.3606,1,,,
24835.20515,24,4,2,1,53823.95065,1,,,
86059.61223,53,2,11,5,409131.9762,0,,,
73821.81229,74,3,20,8,166677.929,0,,,
141074.2584,48,2,13,5,444417.8193,1,,,
150000,22,3,4,2,94254.89563,1,,,
41786.97924,35,4,16,0,142668.8286,1,,,
52232.14008,40,0,7,4,443298.8201,1,,,
98601.10947,36,1,14,8,366168.3926,1,,,
91869.47151,58,3,6,1,23777.81556,0,,,
36727.9501,75,2,12,6,422952.459,0,,,
45493.68804,38,4,5,8,357745.4586,1,,,
114458.8136,75,4,3,7,51672.95655,1,,,
28738.98951,64,0,14,8,402332.6851,0,,,
56805.22346,67,4,16,6,244856.8838,0,,,
67195.43382,45,4,6,5,294270.6204,1,,,
31408.84782,75,4,3,1,423878.4564,0,,,
130106.541,59,4,7,0,292501.6205,1,,,
73317.09122,72,3,19,8,489491.8365,1,,,
84689.32286,45,0,7,6,320071.8997,0,,,
144501.4303,67,1,7,4,42009.87679,1,,,
40768.57122,31,2,5,2,0,1,,,
46871.03391,76,2,12,3,93024.01109,0,,,
147135.6451,43,3,15,1,252487.3536,1,,,
104570.0702,66,0,9,3,383275.7833,1,,,
90791.59385,69,3,4,4,128975.5197,1,,,
47263.66028,66,1,15,1,70001.55355,0,,,
95389.18197,30,2,9,7,244746.0561,0,,,
65930.95108,28,1,7,3,477012.088,0,,,
76198.69757,55,3,17,8,0,1,,,
69004.45796,76,4,12,7,341322.6459,0,,,
105280.2549,33,0,13,6,429466.1221,0,,,
141486.3601,23,4,18,6,324009.5703,1,,,
124646.4662,42,4,17,0,258806.7862,1,,,
101577.3327,32,4,7,4,197527.1721,1,,,
150000,56,1,12,0,184593.375,1,,,
121707.0939,56,3,8,0,350941.4296,0,,,
72621.29829,33,3,20,2,108901.3971,0,,,
108946.2383,31,4,6,8,7449.768541,1,,,
72896.29907,70,3,6,8,443459.9151,0,,,
140621.0553,32,0,8,8,399488.6169,1,,,
138531.6124,63,0,19,7,141685.0143,1,,,
150000,75,1,1,3,209065.2128,1,,,
105841.5008,45,4,14,1,215275.3056,0,,,
63228.44084,35,1,13,0,97134.85566,0,,,
133791.2071,56,2,15,0,112279.5929,1,,,
49192.60358,72,0,18,4,429056.7425,0,,,
34691.72723,24,0,10,0,351418.8167,1,,,
114923.9461,51,1,12,6,0,0,,,
126421.8233,39,4,15,3,267105.6019,0,,,
32758.12631,59,1,10,4,434614.4079,1,,,
73784.71433,67,1,3,4,430145.7135,1,,,
95004.33936,20,4,9,1,248162.0466,0,,,
77840.11584,43,3,3,2,317022.8539,1,,,
44734.98734,44,1,7,7,381898.4346,1,,,
108125.8404,39,2,5,7,195179.6901,1,,,
24699.33306,74,2,3,1,157546.0312,1,,,
83512.18037,67,3,11,0,193775.2045,1,,,
139195.3645,38,0,13,3,108612.0549,1,,,
68713.20056,35,3,12,5,310316.6569,0,,,
56387.47894,61,3,15,0,462383.997,0,,,
133077.505,60,3,9,4,111292.5858,1,,,
39895.30928,55,2,13,8,198852.5946,1,,,
83305.23378,24,2,3,2,252628.9281,0,,,
139980.1678,42,3,7,3,209713.0922,1,,,
130074.0355,31,0,10,6,70517.84779,1,,,
60991.80102,22,2,3,1,101139.3942,0,,,
84797.66737,28,0,17,5,153943.8706,0,,,
136445.9404,32,2,17,2,476657.05,1,,,
25658.12871,27,4,2,5,178508.5836,1,,,
70545.86139,26,0,15,2,116113.6122,0,,,
119232.8813,28,0,12,8,324748.6543,1,,,
22953.96649,70,1,3,8,62202.4758,1,,,
28019.17295,31,4,20,3,260430.1782,1,,,
86756.68842,23,4,4,5,1686.011931,0,,,
140480.2072,25,2,9,0,381188.7377,1,,,
83806.72065,54,3,13,2,185845.4628,0,,,
112473.5219,67,2,16,4,380816.8676,1,,,
65671.95252,28,4,1,7,278504.9587,0,,,
67589.0199,37,2,14,8,63864.7356,0,,,
31383.57285,26,3,7,2,437712.4318,1,,,
111718.6703,46,3,8,1,166842.9345,0,,,
67720.53611,66,0,10,6,331548.9656,0,,,
77291.48592,67,1,5,2,302009.4853,1,,,
65482.0803,62,3,15,7,21814.22484,0,,,
93154.99137,39,1,9,6,215413.1892,0,,,
140526.3437,60,2,17,3,97307.74494,1,,,
57231.43338,27,2,1,8,404200.3751,0,,,
115189.8397,24,3,3,6,38579.91286,1,,,
73812.99291,74,1,4,0,49637.67024,1,,,
80163.80292,35,4,10,3,87314.05992,0,,,
21766.38441,49,0,12,0,33897.18052,1,,,
84812.21718,38,2,16,2,256472.6507,0,,,
93711.67765,27,3,8,7,421020.1355,0,,,
29341.11401,62,3,9,2,133141.0168,0,,,
143606.1461,76,0,5,5,109182.8401,1,,,
67810.95809,30,4,5,1,155860.4162,0,,,
121143.8114,51,0,16,4,102906.4842,0,,,
133301.1777,72,1,3,6,499783.5911,1,,,
102978.9025,45,0,12,5,25249.97077,0,,,
25902.2661,50,0,1,3,254051.2332,1,,,
140703.0373,73,4,16,0,219306.1063,1,,,
140685.5583,66,4,6,3,144054.3101,1,,,
82514.83533,59,1,17,4,318930.2315,1,,,
65078.55237,52,2,11,2,385897.6094,1,,,
47359.95343,62,4,18,3,59681.5386,0,,,
124414.8659,75,0,14,4,449754.6436,1,,,
53044.48878,48,1,16,7,48044.8765,1,,,
99318.91538,56,4,3,3,338481.2778,0,,,
101974.1034,47,2,11,5,379488.4334,0,,,
44110.23427,74,1,1,5,444166.7616,0,,,
89648.48756,20,3,20,8,405148.2062,0,,,
67273.80447,72,4,17,5,352124.0905,0,,,
84539.92851,75,2,19,0,49567.39731,1,,,
47656.17853,40,4,20,8,332355.8808,1,,,
37470.55903,78,1,10,8,388523.981,0,,,
131212.1411,52,4,15,2,407196.831,1,,,
142331.861,80,2,11,7,378687.3885,1,,,
75757.95218,65,0,4,3,217177.8182,1,,,
26386.72961,20,0,18,0,475256.8887,1,,,
96692.31144,66,0,13,6,305766.3176,1,,,
104566.0781,51,0,13,8,104985.0629,0,,,
111165.2704,45,2,17,1,391391.2077,0,,,
94388.71711,42,4,7,1,466228.0546,0,,,
131950.5505,44,1,17,7,338686.3025,1,,,
48844.59806,30,2,12,1,432051.2143,0,,,
118849.5037,63,0,1,3,399388.4847,1,,,
116674.4024,76,3,2,7,159795.6766,1,,,
34295.31574,54,0,15,1,216314.2995,1,,,
114067.374,36,3,15,8,269371.3684,1,,,
40219.95138,26,3,15,5,213501.9023,1,,,
92468.25265,52,1,19,0,162031.5702,0,,,
53199.4441,58,4,14,3,304535.3069,1,,,
91422.83724,76,0,6,8,95421.47797,1,,,
96668.73507,59,0,19,1,415894.8966,0,,,
119767.687,78,4,18,2,282004.6815,1,,,
119669.8376,38,2,12,6,441595.9286,1,,,
33402.51314,64,3,10,8,226288.583,0,,,
86620.12831,76,3,14,7,362679.4891,1,,,
133295.8008,66,0,16,0,202868.344,1,,,
66689.81575,63,0,3,0,427462.2899,0,,,
139853.0759,76,3,6,5,405489.7259,1,,,
139462.1424,35,4,13,6,308552.8818,1,,,
55650.49416,66,4,12,6,488181.3297,0,,,
30119.3906,79,2,4,0,168818.8789,0,,,
69568.80544,51,1,17,1,348544.4936,1,,,
68442.81019,20,0,17,2,269089.8529,0,,,
114661.3009,30,2,9,7,32682.13806,1,,,
125356.8358,64,3,17,2,194349.2893,1,,,
132704.4625,33,4,18,6,161045.44,1,,,
127653.5658,59,0,1,6,233436.7818,1,,,
143180.0803,40,0,7,5,337251.8456,1,,,
85594.41054,41,4,17,5,263451.4277,0,,,
107296.0791,24,0,19,7,389746.8596,1,,,
95134.18535,38,1,9,0,363188.6589,0,,,
59920.72899,78,4,2,4,483192.048,0,,,
94914.72505,66,3,13,7,6873.261205,1,,,
134182.5134,78,4,5,2,342598.0101,1,,,
148692.6127,67,1,13,0,331383.1042,1,,,
68075.25018,75,2,10,8,182232.3593,0,,,
44809.7527,58,3,8,4,109990.8011,1,,,
135630.9846,70,1,13,5,405222.7371,1,,,
38036.99946,47,1,18,7,411534.4914,1,,,
55429.04484,36,4,15,0,431700.0642,0,,,
73667.24824,80,2,13,4,49286.2099,0,,,
137260.8177,66,3,13,7,294134.3547,1,,,
74149.14519,80,2,6,8,128955.3818,1,,,
67753.64468,51,0,18,3,451529.4043,1,,,
52462.03192,31,2,16,3,161914.2431,0,,,
133428.5447,24,4,3,7,83934.30148,1,,,
43936.04953,23,4,9,8,257884.1915,1,,,
93937.7311,54,0,19,6,278486.5583,0,,,
77027.54048,63,4,8,2,465847.5624,1,,,
109773.0441,60,0,18,2,0,1,,,
39946.92916,72,3,14,1,471919.2183,0,,,
46190.6546,77,4,20,3,295194.3513,0,,,
57458.081,57,3,20,0,500000,1,,,
128683.2939,46,1,4,2,388352.9109,1,,,
70710.99879,40,3,7,2,167.51472,1,,,
110929.6777,23,1,15,2,285824.8451,1,,,
36252.97591,35,4,1,0,141140.5798,1,,,
23614.73194,48,2,18,5,34230.43147,1,,,
79447.82036,26,1,14,7,500000,0,,,
71833.64626,55,4,15,0,105253.4979,1,,,
36606.64144,58,3,5,7,138836.761,0,,,
74822.09135,59,3,19,5,407249.5633,1,,,
81045.25247,50,4,5,6,196855.2518,0,,,
51814.96191,60,4,10,0,24508.30958,1,,,
62820.31278,70,2,20,6,21491.77406,0,,,
25359.72118,47,3,19,7,320844.1709,1,,,
116976.9969,48,3,20,7,179338.5289,0,,,
46691.58043,73,2,5,2,34985.35828,0,,,
138050.4663,30,1,10,0,408826.3554,1,,,
103743.6433,73,1,15,6,62626.69743,1,,,
92998.58967,50,3,8,2,364070.6864,0,,,
67781.97742,71,2,16,2,144756.2827,0,,,
60259.48334,66,0,4,4,281680.7499,0,,,
103326.425,80,0,18,4,433915.04,1,,,
98152.64889,72,0,18,3,127394.4027,1,,,
41039.33792,59,3,4,0,48843.43796,0,,,
27680.85165,20,2,15,1,124633.8926,1,,,
141882.5577,79,3,2,1,189877.236,1,,,
133119.9562,74,1,19,2,223768.6772,1,,,
127449.3445,22,0,18,2,423907.4778,1,,,
132766.9743,34,3,18,1,342321.0024,1,,,
140358.3765,25,0,1,2,23254.76552,1,,,
113535.6769,38,0,20,4,169563.5005,1,,,
78807.91408,75,3,15,5,272958.9149,1,,,
21427.61773,54,2,12,7,390978.702,1,,,
79496.1628,73,0,20,0,100844.434,1,,,
63745.13599,59,2,2,5,468394.2214,1,,,
45800.72084,74,0,1,4,392616.897,0,,,
125088.2695,33,0,5,8,42840.0812,1,,,
106701.7769,36,0,19,2,472439.0578,1,,,
130036.6594,78,2,15,7,313539.8683,1,,,
84661.7498,68,4,12,0,411014.535,1,,,
114934.4818,53,2,10,4,99021.02448,0,,,
121946.1829,31,2,13,2,422664.3312,1,,,
23306.36874,20,1,10,4,134264.4892,1,,,
137209.6097,71,4,13,3,390482.8304,1,,,
104018.32,56,3,9,1,46760.26384,0,,,
58583.78531,65,3,2,3,163521.0148,0,,,
106026.1636,73,1,5,3,324430.6925,1,,,
106709.346,42,3,18,3,160018.7524,0,,,
57509.46296,71,0,18,3,428067.7952,0,,,
45121.14369,59,0,11,7,325497.1788,0,,,
91686.41887,65,1,4,5,399195.9178,1,,,
33045.31451,40,0,13,1,278837.0227,1,,,
79289.83785,20,2,20,7,103775.0492,0,,,
100386.4615,73,2,1,7,282591.4256,1,,,
114140.9427,72,2,18,1,50852.98576,1,,,
131313.4331,45,4,19,4,36248.47886,1,,,
100051.1068,39,3,5,2,497619.4321,0,,,
35940.42453,67,0,1,3,188012.5108,0,,,
29460.37146,64,4,3,4,39701.10041,1,,,
59069.27979,62,0,8,7,242012.2195,0,,,
68004.08932,54,0,8,6,168207.4568,1,,,
55548.40693,34,3,12,7,57359.17478,0,,,
143007.6289,63,4,9,1,217868.5228,1,,,
29467.10623,77,2,18,7,223895.9631,0,,,
45143.66628,55,3,20,2,404691.4695,1,,,
108590.3519,51,3,12,5,107365.5493,0,,,
144432.5658,21,4,6,0,338661.6379,1,,,
123141.2249,32,0,7,5,89514.06095,1,,,
42249.48173,63,0,7,1,235978.9612,0,,,
98571.82678,71,4,7,7,144027.4433,1,,,
36755.6147,30,4,20,6,363637.4683,1,,,
63806.95677,23,2,18,2,271030.7278,0,,,
77855.71951,77,1,15,2,3656.641564,1,,,
56655.7489,70,3,1,2,334406.4394,0,,,
55968.23452,57,1,17,0,194109.6321,1,,,
95476.50332,40,2,6,5,152713.3135,0,,,
47217.0965,26,0,3,6,238543.667,1,,,
47905.87294,60,0,2,8,210999.0536,0,,,
119235.8074,77,0,13,0,393722.7981,1,,,
53951.29297,57,0,2,3,487470.7192,1,,,
122932.0387,73,0,18,3,91577.87022,1,,,
98895.14806,78,0,18,5,500000,1,,,
27680.65129,48,3,14,7,238332.8356,1,,,
124899.9809,29,3,1,6,178991.5694,1,,,
93223.76596,26,1,12,2,288677.5262,0,,,
47693.85102,24,4,1,5,397827.7798,0,,,
79704.29436,31,2,2,7,174636.7783,0,,,
48467.85441,49,2,5,5,31343.96844,1,,,
73387.40648,71,2,17,2,496634.45,1,,,
127204.0506,58,2,3,7,256541.1387,1,,,
100870.8675,52,3,15,0,163678.287,0,,,
126327.7469,76,4,19,5,403103.8231,1,,,
67407.00905,63,1,7,7,403669.6225,0,,,
55577.68268,62,4,20,0,477641.9906,0,,,
122998.6054,59,3,1,1,20735.53631,1,,,
41357.00536,66,3,4,7,425816.2329,0,,,
34920.74407,58,2,13,2,221301.9347,1,,,
99143.5674,62,3,5,6,466631.3194,0,,,
23584.45406,28,3,19,7,29684.75729,1,,,
112111.4184,47,0,7,0,300790.6578,0,,,
20000,36,0,20,1,206954.5778,1,,,
43887.69286,67,4,18,0,230828.537,0,,,
32274.68554,37,0,17,5,64103.01421,1,,,
66825.12048,70,3,20,8,155206.6412,0,,,
109956.216,30,1,14,4,483873.0529,1,,,
31868.13652,48,0,19,7,58792.71001,1,,,
86383.08349,76,2,16,4,158078.6441,1,,,
37745.50335,59,0,5,6,453774.0393,1,,,
77629.53228,50,2,4,5,313062.5134,0,,,
117079.8688,40,2,14,1,91928.25734,1,,,
61283.06904,24,4,9,7,160735.9454,0,,,
149083.0364,50,4,2,8,359807.2056,1,,,
61693.25543,27,1,6,1,364921.3603,0,,,
100569.7052,35,0,5,6,178794.1514,1,,,
52891.96249,55,1,14,2,203188.2551,1,,,
64556.60827,62,2,2,4,180691.7313,0,,,
43985.57608,75,4,4,1,58893.56254,0,,,
28306.72538,64,3,18,5,106366.198,1,,,
20000,23,4,1,5,156668.1829,1,,,
129257.9438,23,0,6,4,385247.7259,1,,,
143081.9806,52,0,13,2,13821.63577,1,,,
136075.683,25,2,19,5,397533.536,1,,,
110778.7824,35,1,7,1,358688.2213,1,,,
82409.60699,35,1,20,5,314375.2297,0,,,
34679.9331,54,2,19,1,91451.78407,1,,,
88245.89765,40,1,8,7,50825.49576,0,,,
130332.1391,34,0,16,2,196710.2281,1,,,
22695.60967,26,3,10,7,196605.2848,1,,,
127274.7033,72,1,9,7,456451.4636,1,,,
112734.9807,49,2,20,2,232180.1457,0,,,
99096.54853,62,0,19,6,284159.6017,1,,,
85303.21792,43,3,4,2,482153.9506,0,,,
122788.3997,42,2,18,5,262253.1451,0,,,
85405.72164,60,3,6,8,109557.0689,1,,,
35592.87673,53,2,9,1,313222.6969,1,,,
87603.45428,26,2,2,6,9084.81367,0,,,
90004.58146,65,4,12,8,135835.5863,1,,,
142338.8432,35,0,15,4,295010.5123,1,,,
43395.16381,20,0,2,1,232616.1731,1,,,
58861.20687,50,4,17,2,95880.13968,1,,,
39025.24801,53,2,19,6,104552.7929,1,,,
119892.3372,67,4,5,5,158435.1357,1,,,
115651.7965,32,2,3,0,191437.4103,1,,,
144989.4332,65,4,17,1,30829.80652,1,,,
37010.31143,70,1,2,5,104986.3748,0,,,
80867.30574,20,2,19,5,108334.0956,0,,,
38634.94549,64,4,14,0,360582.1316,0,,,
66426.98508,20,1,3,5,394671.7061,0,,,
144581.707,30,2,11,1,203205.8465,1,,,
95520.20212,41,0,12,0,0,0,,,
34644.88874,45,3,10,7,391412.151,1,,,
112685.3787,30,1,9,0,427410.3513,1,,,
141349.0909,21,3,8,4,51950.07405,1,,,
128355.155,37,4,12,8,377046.3619,1,,,
42870.67919,22,1,17,8,318554.5485,1,,,
22428.07463,36,4,19,8,432222.0948,1,,,
49500.26476,29,0,5,4,168088.6428,1,,,
145672.5539,23,1,8,6,190845.1662,1,,,
103378.892,43,3,13,6,116876.8784,0,,,
128421.4391,20,2,8,4,419465.8625,1,,,
95040.43054,75,0,5,1,328520.1138,1,,,
77577.29544,79,3,1,6,457086.9664,1,,,
126902.24,39,2,7,5,48773.25386,1,,,
39029.44523,43,0,16,4,23656.08438,1,,,
52896.22041,58,2,20,5,173271.2039,1,,,
102530.3122,53,2,3,0,224103.3964,0,,,
37026.6881,48,3,13,5,11760.30905,1,,,
20000,67,0,4,3,186060.3134,1,,,
102829.9352,31,0,7,8,157902.7699,1,,,
128281.8011,68,0,3,5,411619.9787,1,,,
74045.22889,50,4,12,7,222636.5774,1,,,
48893.37009,22,3,17,6,441544.5124,1,,,
61261.68896,59,3,14,3,77568.54652,1,,,
114078.4654,23,1,2,5,49187.44454,1,,,
54548.94901,30,1,16,6,278528.7074,1,,,
86899.49744,33,1,12,0,446847.0147,0,,,
82253.30451,79,3,9,6,299610.4313,1,,,
116254.2834,49,2,11,6,354710.6782,0,,,
113108.7266,80,0,2,4,257560.2115,1,,,
63331.49123,43,4,1,0,199487.9603,1,,,
104890.652,67,3,16,6,37235.03504,1,,,
51646.97525,59,2,5,1,424843.0541,0,,,
78996.58458,73,1,18,7,423327.7092,1,,,
128506.7758,68,4,16,1,59084.9956,1,,,
133886.7063,27,1,19,3,190372.4698,1,,,
46253.98488,20,4,3,4,178750.6809,1,,,
52683.16687,39,1,6,0,449719.6064,1,,,
85885.4978,35,1,17,1,45173.18203,0,,,
81417.77767,55,1,9,8,342935.8575,0,,,
59258.4227,44,1,1,6,115942.3744,1,,,
73888.79106,68,0,8,2,144660.831,0,,,
145292.2377,58,0,8,3,428669.3598,1,,,
63961.68636,54,4,19,7,150652.8773,1,,,
76704.49791,33,2,15,3,116807.5216,0,,,
121578.5743,24,4,8,8,251484.147,1,,,
108732.4739,37,4,13,0,116470.8265,1,,,
32635.7048,37,0,11,2,70856.53359,1,,,
108935.7543,24,4,1,2,282558.386,1,,,
111785.2764,78,4,10,5,115666.5464,1,,,
83439.99622,68,0,8,5,335732.3852,1,,,
142978.1089,39,2,10,5,377362.8291,1,,,
135119.534,25,1,3,2,263084.0721,1,,,
128615.0258,62,1,9,6,207185.0305,1,,,
105582.9414,55,1,1,1,111702.3222,0,,,
53598.41185,66,1,10,4,115831.449,0,,,
59249.17732,35,2,5,5,421905.2049,0,,,
84585.47584,31,4,15,3,289335.9385,0,,,
74606.43934,49,1,3,3,92907.33906,0,,,
134280.2741,20,2,9,2,96289.51319,1,,,
131207.1142,38,1,9,4,84984.24851,1,,,
123724.6806,78,3,20,7,40593.43519,1,,,
71396.44877,44,3,6,7,488766.6142,1,,,
65150.43168,69,0,17,1,209645.3766,0,,,
46419.72191,26,4,1,6,254353.7602,1,,,
28518.26765,56,4,4,3,381745.6703,1,,,
97510.30103,20,0,12,7,377782.7708,0,,,
118880.0517,41,4,2,6,65200.2914,0,,,
26426.88099,48,0,9,8,409396.102,1,,,
20000,74,1,7,3,417876.6261,1,,,
85682.42879,49,2,11,0,103485.5629,0,,,
97991.39319,52,1,5,5,453066.5727,0,,,
111355.4901,70,4,13,7,193432.929,1,,,
